Nome: ANGICAL DO PIAUI
Codigo Estacao: A377
Latitude: -6.08944444
Longitude: -42.72749999
Altitude: 183
Situacao: Pane
Data Inicial: 2019-11-13
Data Final: 2024-12-31
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB);PRESSAO ATMOSFERICA MAX.NA HORA ANT. (AUT)(mB);PRESSAO ATMOSFERICA MIN. NA HORA ANT. (AUT)(mB);RADIACAO GLOBAL(Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA MAXIMA NA HORA ANT. (AUT)(°C);TEMPERATURA MINIMA NA HORA ANT. (AUT)(°C);UMIDADE REL. MAX. NA HORA ANT. (AUT)(%);UMIDADE REL. MIN. NA HORA ANT. (AUT)(%);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA (gr)(° (gr));VENTO, RAJADA MAXIMA(m/s);VENTO, VELOCIDADE HORARIA(m/s);
2021-02-04;1900;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-04;2000;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-04;2100;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-04;2200;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-04;2300;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-05;0000;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-05;0100;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-05;0200;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-05;0300;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-05;0400;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-05;0500;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-05;0600;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-05;0700;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-05;0800;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-05;0900;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-05;1000;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-05;1100;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-05;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-05;1300;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-05;1400;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-05;1500;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-05;1600;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-05;1700;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-05;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-05;1900;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-05;2000;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-05;2100;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-05;2200;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-05;2300;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-06;0000;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-06;0100;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-06;0200;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-06;0300;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-06;0400;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-06;0500;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-06;0600;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-06;0700;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-06;0800;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-06;0900;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-06;1000;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-06;1100;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-06;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-06;1300;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-06;1400;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-06;1500;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-06;1600;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-06;1700;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-06;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-06;1900;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-06;2000;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-06;2100;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-06;2200;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-06;2300;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-07;0000;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-07;0100;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-07;0200;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-07;0300;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-07;0400;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-07;0500;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-07;0600;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-07;0700;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-07;0800;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-07;0900;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-07;1000;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-07;1100;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-07;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-07;1300;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-07;1400;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-07;1500;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-07;1600;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-07;1700;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-07;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-07;1900;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-07;2000;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-07;2100;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-07;2200;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-07;2300;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-08;0000;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-08;0100;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-08;0200;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-08;0300;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-08;0400;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-08;0500;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-08;0600;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-08;0700;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-08;0800;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-08;0900;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-08;1000;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-08;1100;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-08;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-08;1300;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-08;1400;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-08;1500;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-08;1600;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-08;1700;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-08;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-08;1900;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-08;2000;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-08;2100;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-08;2200;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-08;2300;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-09;0000;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-09;0100;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-09;0200;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-09;0300;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-09;0400;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-09;0500;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-09;0600;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-09;0700;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-09;0800;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-09;0900;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-09;1000;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-09;1100;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-09;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-09;1300;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-09;1400;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-09;1500;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-09;1600;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-09;1700;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-09;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-09;1900;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-09;2000;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-09;2100;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-09;2200;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-09;2300;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-10;0000;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-10;0100;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-10;0200;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-10;0300;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-10;0400;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-10;0500;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-10;0600;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-10;0700;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-10;0800;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-10;0900;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-10;1000;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-10;1100;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-10;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-10;1300;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-10;1400;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-10;1500;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-10;1600;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-10;1700;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-10;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-10;1900;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-10;2000;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-10;2100;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-10;2200;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-10;2300;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-11;0000;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-11;0100;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-11;0200;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-11;0300;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-11;0400;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-11;0500;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-11;0600;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-11;0700;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-11;0800;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-11;0900;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-11;1000;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-11;1100;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-11;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-11;1300;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-11;1400;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-11;1500;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-11;1600;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-11;1700;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-11;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-11;1900;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-11;2000;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-11;2100;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-11;2200;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-11;2300;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-12;0000;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-12;0100;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-12;0200;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-12;0300;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-12;0400;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-12;0500;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-12;0600;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-12;0700;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-12;0800;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-12;0900;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-12;1000;null;null;null;null;null;null;null;null;null;null;null;null;null;
2021-02-12;1100;null;null;null;null;null;null;null;null;null;null;null;null;null;
